교차로번호,입력일자,교차로명,유형코드,연동교차로코드,구코드,지번,구경찰서코드,신경찰서코드,작업구분,표출구분,고객번호,계약종별,계량기번호,도로구분,관할사업소,교차로관리번호,공간데이터,신규정규화ID,이력ID,동코드,공사형태,지도표출구분,RN_CDE,MNG_AGEN,XCE,YCE
910,-,상암휴먼시아아파트,001,0,440,1445-1 도,210,210,001,002,-,-,-,001,108,82-0000003241,,2322223    ,3241,12700,-,N,-,-,190792.344615866,552855.197358253
911,-,신북초교,002,0,440,59-2도,210,210,001,002,-,-,-,002,108,82-0000003266,,-,3266,12600,-,N,-,-,191545.006566575,552427.115423444
912,-,홍익병원,003,0,470,951-1도,350,350,001,002,-,-,-,001,104,82-0000004793,,1262612    ,4793,10200,-,N,-,-,187977.252152551,547826.00776436
914,-,대흥치안센터,003,0,440,3-63도,210,210,001,002,-,-,-,001,108,82-0000005669,,3217032    ,5669,10800,-,N,-,-,195222.831607499,550434.229575283
915,-,신공덕삼성아파트,001,0,440,2-44대,210,210,001,002,-,-,-,001,108,82-0000001005,,3224872    ,1005,10300,-,N,-,-,196087.078515784,549147.139803382
916,-,서교천주교회,001,0,440,349도,210,210,001,002,-,-,-,002,108,82-0000003818,,-,3818,12000,-,N,-,-,193666.768739725,550459.512705742
917,-,마포구치매지원센터,001,0,440,22-153전,210,210,001,002,-,-,-,001,108,82-0000000624,,3206763    ,624,10800,-,N,-,-,195042.836330483,550066.453485962
918,-,신수동성원아파트,001,0,440,85-26철,210,210,001,002,-,-,-,001,108,82-0000004027,,2296502    ,4027,11100,-,N,-,-,194437.000580671,549757.890957368
919,-,용강동,003,0,440,7-14도,210,210,001,002,-,-,-,002,108,82-0000004367,,-,4367,10500,-,N,-,-,195019.9434011,549249.932769639
920,-,염리초교(경보),001,0,440,446-5대,210,210,001,002,-,-,-,002,108,82-0000000592,,3214292    ,592,10400,-,N,-,-,195300.411382831,549212.920359084
921,-,엠팰리스웨딩홀,003,0,440,45-15도,210,210,001,002,-,-,-,001,108,82-0000004028,,-,4028,10500,-,N,-,-,194860.16809692,549071.58095844
922,-,용강동주민센터,001,0,440,660대,210,210,001,002,-,-,-,001,108,82-0000001827,,3204172    ,1827,10500,-,N,-,-,194767.414349176,549149.931198048
923,-,성산대교북단(경보),001,0,440,390-1 잡,210,210,001,002,-,-,-,001,108,82-0000004029,,2228382    ,4029,12500,-,N,-,-,190843.558928078,551183.823087742
924,-,마포소방서,002,0,440,68-12천,210,210,001,002,-,-,-,002,108,82-0000000593,,-,593,11100,-,N,-,-,194077.902160934,550050.497255968
925,-,서교동,001,0,440,201-16대,210,210,001,002,-,-,-,001,108,82-0000001650,,2267553    ,1650,12000,-,N,-,-,192930.061764657,550506.284676283
926,-,신덕성결교회,001,0,440,105-228대,210,210,001,002,-,-,-,001,108,82-0000004906,,3225864    ,4906,10300,-,N,-,-,196120.316546296,549571.094350703
927,-,망원교회,001,0,440,420-7구,210,210,001,002,-,-,-,002,108,82-0000000699,,-,699,12300,-,N,-,-,191202.615633439,550769.960728125
928,-,망원지구대,001,0,440,397-5대,210,210,001,002,-,-,-,002,108,82-0000005278,,2237342    ,5278,12300,-,N,-,-,191348.289575719,550498.071714542
929,-,신수동서강빌딩,002,0,440,1-1학,210,210,001,002,-,-,-,001,108,82-0000004368,,2296842    ,4368,11100,-,N,-,-,194620.647729284,549962.380769446
930,-,월드컵경기장사거리,003,0,440,532-14잡,210,210,001,002,-,-,-,001,108,82-0000002917,,2310852    ,2917,12500,-,N,-,-,190602.306691955,552023.114290322
931,-,월드컵정문,001,0,440,산 53-1 공,210,210,001,001,-,-,-,002,108,82-0000000188,,2320082    ,188,12500,-,N,-,-,190700.284832205,552153.569342053
932,-,망원역,001,0,440,245-19도,210,210,001,002,-,-,-,001,108,82-0000003603,,2247792    ,3603,12000,-,N,-,-,192066.426001207,550718.618138652
933,-,평화의공원,002,0,440,665 도,210,210,001,001,-,-,-,001,108,82-0000000461,,2310512    ,461,12700,-,N,-,-,190452.9642653,551812.81110359
934,-,아세아빌딩,001,0,110,-,150,150,001,001,-,-,-,001,107,82-0000001345,,3392007    ,1345,13000,-,N,-,-,199201.665693051,552775.399839543
935,-,우리은행효자,001,0,110,-,120,120,001,002,-,-,-,001,107,82-0000002918,,3352685    ,2918,10600,-,N,-,-,197514.504764055,553174.674258738
954,-,호텔피제이앞,001,0,140,77대,110,110,001,002,-,-,-,001,108,82-0000001241,,4209173    ,1241,13400,-,N,-,-,199728.794986408,551641.696173474
955,-,을지KT앞,002,0,140,58-5대,110,110,001,002,-,-,-,001,108,82-0000003827,,-,3827,14800,-,N,-,-,200395.73280166,551900.37069142
956,-,남산적십자(연등)1,002,0,140,111도,130,130,001,002,-,-,-,001,108,82-0000003350,,3288575    ,3350,14200,-,N,-,-,198958.03449129,551128.988773188
957,-,중부수도사업소,001,0,140,208대,110,110,001,002,-,-,-,001,108,82-0000002797,,-,2797,14400,-,N,-,-,200214.712081566,550404.068147217
958,-,동국대학교앞,001,0,140,산6-5구,110,110,001,002,-,-,-,001,108,82-0000003840,,-,3840,14400,-,N,-,-,200406.618934712,550771.730263492
960,-,장충고개,001,0,140,200-99도,110,110,001,002,-,-,-,001,108,82-0000001094,,-,1094,14400,-,N,-,-,200725.048408242,550945.335348057
961,-,한국예술사관학교,001,0,140,24-8대,110,110,001,002,-,-,-,002,108,82-0000000558,,3288983    ,558,14100,-,N,-,-,199130.602296403,551184.145532256
962,-,남산2호터널입구,002,0,140,산4-87도,110,110,001,002,-,-,-,001,108,82-0000000614,,-,614,14400,-,N,-,-,200349.687649606,550649.28844219
963,-,우리은행장충지점,001,0,140,21-4도,110,110,001,002,-,-,-,001,108,82-0000000042,,4219722    ,42,14300,-,N,-,-,200567.968084311,551394.643685439
964,-,엠버서더호텔,001,0,140,191-33대,110,110,001,002,-,-,-,001,108,82-0000005718,,-,5718,14400,-,N,-,-,200264.600650572,551075.735300662
7488,-,면목119안전센터,001,-,260,346-3대,270,270,001,002,-,-,-,001,109,82-0000007158,,5341863    ,7158,10100,-,-,-,-,207081.91343641,552594.64531805
966,-,월드컵파크3단지,002,0,440,1538-12잡,210,210,001,002,-,-,-,001,108,82-0000001092,,-,1092,12700,-,N,-,-,190119.193419128,552618.180509507
967,-,국방대삼거리,002,0,440,535대,210,210,001,001,-,-,-,002,108,82-0000004005,,1394442    ,4005,12700,-,N,-,-,189414.666682072,553979.08146404
968,-,월드컵파크7단지,001,0,440,455-5답,210,210,001,002,-,-,-,001,108,82-0000000379,,-,379,12700,-,N,-,-,189584.223318332,553754.745945651
969,-,래미안마포웰스트림아파트,002,0,440,190대,210,210,001,002,-,-,-,001,108,82-0000000189,,2295427    ,189,11100,-,N,-,-,194389.423142637,549381.322630985
970,-,봉화환승주차장,003,0,260,55-1대,270,270,001,002,-,-,-,001,109,82-0000001193,,5471132    ,1193,10600,-,N,-,-,208247.344142991,557427.003157219
971,-,태릉선수촌,001,0,350,산223-19임,370,370,001,002,-,-,-,001,107,82-0000001638,,5485812    ,1638,10300,-,N,-,-,209120.812589465,559336.800775639
972,-,국민대,002,0,290,산1-281임,190,190,001,002,-,-,-,001,107,82-0000001783,,-,1783,13300,-,N,-,-,199503.494129298,556802.512981843
973,-,디지털미디어시티입구,002,0,440,1538-2잡,210,210,001,002,-,-,-,001,108,82-0000000587,,-,587,12700,-,N,-,-,189973.43886058,552743.57461787
974,-,구룡터널,003,0,680,277 도,410,410,001,002,-,-,-,001,106,82-0000000190,,-,190,10200,-,N,-,-,205195.320961916,541843.590817039
975,-,가락시장역,003,0,710,65도,360,360,001,002,-,-,-,001,106,82-0000000682,,6113683    ,682,10700,-,Y,-,-,210499.349125514,543681.032267865
977,-,서울세관,003,0,680,279-85 도,280,280,001,002,-,-,-,001,106,82-0000004030,,-,4030,10800,-,N,-,-,203124.858010176,546215.304880121
978,-,등양초교앞(경보),002,0,500,709-1도,300,300,001,002,-,-,-,002,104,82-0000000594,,-,594,10200,-,N,-,-,186241.034655013,551785.245681008
979,-,가양아파트,003,0,500,1481-3도,300,300,001,002,-,-,-,001,104,82-0000004101,,-,4101,10400,-,N,-,-,187338.378839828,551561.480507238
980,-,구남초교,003,0,210,215-14도,-,230,001,002,-,-,-,001,109,82-0000000191,,-,191,10300,-,N,-,-,208236.522472323,548632.139377879
4,-,기자촌,003,0,380,141-29전,390,390,001,002,-,-,-,002,108,82-0000002239,,2485624    ,2239,11300,-,N,-,-,193997.034413576,559368.869944784
5,-,연신초교삼거리,002,0,380,70-1도,390,390,001,002,-,-,-,001,108,82-0000005700,,-,5700,10300,-,N,-,-,193715.258959896,558391.172349708
6,-,연신내역,003,0,380,487-8천,390,390,001,002,-,-,-,001,108,82-0000002057,,-,2057,10300,-,N,-,-,193059.307820435,557701.645910546
7495,-,위례24단지정문사거리(연등),001,-,710,472전,360,360,001,002,-,-,-,002,106,82-0000007165,,6150702    ,7165,10900,-,-,-,-,212535.717464069,541778.244068149
32,-,대조초교,001,5481,380,531-8천,390,390,001,002,-,-,-,001,108,82-0000005032,,-,5032,10600,-,N,-,-,192725.912949622,557077.144276558
33,-,연신내로데오,001,0,380,487-2도,390,390,001,002,-,-,-,001,108,82-0000003352,,2461452    ,3352,10600,-,N,-,-,192889.263160144,557539.823118538
34,-,북한산힐스테이트7차(연등),003,267,380,319-14대,390,390,001,002,-,-,-,001,108,82-0000003483,,2471054    ,3483,10300,-,N,-,-,193203.96525726,557505.612130322
35,-,역촌시장,001,0,380,536-7도,390,390,001,002,-,-,-,001,108,82-0000004002,,-,4002,10500,-,N,-,-,192524.288802432,556984.470877376
36,-,역촌사거리,003,0,380,172-77도,390,390,001,002,-,-,-,001,108,82-0000003885,,-,3885,10600,-,N,-,-,192997.303157617,556584.455747901
37,-,역촌동주민센터,001,0,380,11-58대,240,240,001,002,-,-,-,001,108,82-0000001001,,2358762    ,1001,10800,-,N,-,-,192548.769251201,556065.559929681
38,-,KT&G,001,0,380,159-36도,240,240,001,002,-,-,-,001,108,82-0000003475,,-,3475,10200,-,N,-,-,193160.425478033,555936.034912237
39,-,역촌역,004,0,380,153-31도,240,240,001,002,-,-,-,001,108,82-0000002224,,-,2224,10200,-,N,-,-,193190.137036376,556303.922082318
40,-,서부새생명약국,003,0,380,2-116도,240,240,001,002,-,-,-,002,108,82-0000005501,,2369102    ,5501,10800,-,N,-,-,192770.011180629,556294.282759319
41,-,한국환경산업기술원,001,0,380,633 대,240,240,001,002,-,-,-,001,108,82-0000005701,,2389882    ,5701,10200,-,N,-,-,194083.936959676,556662.470340466
42,-,한국환경산업기술원(연등),001,41,380,635 대,240,240,001,002,-,-,-,001,108,82-0000001162,,2399282    ,1162,10200,-,N,-,-,194290.935090131,556678.508205724
43,-,신사오거리,003,0,380,36-33대,240,240,001,002,-,-,-,001,108,82-0000000569,,2357751    ,569,10800,-,N,-,-,192558.737383189,555510.29772446
44,-,이마트은평점,003,0,380,31-4대,240,240,001,002,-,-,-,001,108,82-0000004355,,2367374    ,4355,10800,-,N,-,-,192835.203709999,555637.45330987
45,-,어린이교통공원,002,0,350,764대,370,370,001,002,-,-,-,001,107,82-0000001155,,5417562    ,1155,10600,-,N,-,-,205440.8395769,560588.201376314
46,-,길음역,003,0,290,1045대,320,320,001,002,-,-,-,001,107,82-0000003395,,4358061    ,3395,13400,-,N,-,-,202223.591712009,556075.952578543
47,-,녹번역,002,0,380,55도,240,240,001,002,-,-,-,001,108,82-0000001223,,-,1223,10200,-,N,-,-,194323.440714815,555705.221477096
48,-,회기역앞,003,0,230,346-99 종,200,200,001,002,-,-,-,001,109,82-0000003433,,5305552    ,3433,10800,-,N,-,-,204941.118067304,554502.680739829
49,-,시조사삼거리,003,0,230,67-7도,150,200,001,002,-,-,-,001,109,82-0000003176,,-,3176,10800,-,N,-,-,204746.696487982,554300.433543869
50,-,홍파초교,003,0,230,856도,150,200,001,002,-,-,-,001,109,82-0000001249,,-,1249,10300,-,N,-,-,203389.44734022,554115.832411072
51,-,대광고,002,0,290,119-1도,190,190,001,002,-,-,-,001,107,82-0000001095,,-,1095,12900,-,N,-,-,202042.542844718,553198.436976283
52,-,신설동역,004,0,230,53-3 대,200,200,001,002,-,-,-,001,109,82-0000004356,,4342722    ,4356,10100,-,N,-,-,202050.956021712,552897.002664536
53,-,용두공원,002,0,200,39-602대,180,180,001,002,-,-,-,001,109,82-0000001295,,4381061    ,1295,12200,-,N,-,-,203695.425181571,552588.858209209
54,-,연가교,003,0,410,530-6도,140,140,001,002,-,-,-,001,108,82-0000001775,,-,1775,11700,-,N,-,-,193063.86261635,552520.560580671
55,-,신답역,003,0,230,524-1도,150,200,001,002,-,-,-,001,109,82-0000001776,,-,1776,10500,-,N,-,-,204302.400963976,552257.120012785
56,-,양천향교역,003,0,500,1459대,300,300,001,002,-,-,-,001,104,82-0000000112,,1320674    ,112,10400,-,N,-,-,185980.865996497,552113.644337214
57,-,도선사거리,003,0,200,474-28도,180,180,001,002,-,-,-,001,109,82-0000004579,,-,4579,10500,-,N,-,-,203224.04554237,551837.037911606
58,-,굴레방다리,003,0,410,129-48대,210,210,001,002,-,-,-,001,108,82-0000001548,,3228921    ,1548,11000,-,Y,-,-,196127.790699231,550876.861929239
59,-,신촌기차역입구,003,0,440,3-63도,210,210,001,002,-,-,-,001,108,82-0000001156,,-,1156,10800,-,N,-,-,194954.116239872,550787.618477924
60,-,약수역,003,0,140,369-2도,110,110,001,002,-,-,-,001,108,82-0000000354,,-,354,16200,-,N,-,-,200941.047851784,550587.375672423
61,-,길동사거리,003,0,740,450-45도,310,310,001,002,-,-,-,001,106,82-0000002891,,-,2891,10600,-,N,-,-,212246.302386297,548280.737231949
62,-,화곡터널남단,003,0,500,662-7도,300,300,001,002,-,-,-,001,104,82-0000001250,,-,1250,10300,-,N,-,-,186357.65173923,548230.833165893
63,-,현대원효로센터,002,-,170,38-1 대,160,160,001,002,-,-,-,001,108,82-0000001157,,3222465    ,1157,11800,-,N,-,-,195925.745652399,548079.788469497
64,-,한양아파트앞,003,0,560,5도,170,170,001,002,-,-,-,001,104,82-0000002776,,-,2776,11000,-,N,-,-,194067.729238765,546710.638057115
65,-,신트리공원앞,003,0,470,574-1도,350,350,001,002,-,-,-,001,104,82-0000000960,,-,960,10100,-,N,-,-,187257.590613558,546031.027898081
66,-,대방역,003,0,560,4890도,170,170,001,002,-,-,-,001,105,82-0000000633,,-,633,13200,-,N,-,-,193404.690649706,545904.381474586
67,-,쌍용자동차서비스,002,0,530,563-17대,330,330,001,002,-,-,-,001,104,82-0000001678,,1195861    ,1678,10200,-,N,-,-,189605.349387159,544589.686706324
68,-,학여울역,003,0,680,65대,410,410,001,002,-,-,-,001,106,82-0000002546,,5134072    ,2546,10600,-,N,-,-,206181.730836813,544118.270779326
69,-,대림삼거리,002,0,560,951-1도,170,170,001,002,-,-,-,001,105,82-0000002547,,-,2547,13300,-,N,-,-,191967.675016487,543663.746802298
70,-,난곡사거리,003,0,620,513 도,290,290,001,002,-,-,-,001,105,82-0000002507,,2151542    ,2507,10200,-,N,-,-,192445.86258403,542491.900014761
71,-,낙성대입구,002,0,620,1693-38도,290,290,001,002,-,-,-,001,105,82-0000004081,,-,4081,10100,-,N,-,-,196453.977981169,542119.265563288
72,-,언남중정문,002,0,650,280-5대,340,340,001,002,-,-,-,002,105,82-0000002048,,4089622    ,2048,10200,-,N,-,-,204022.108082465,541385.373547131
73,-,독산사거리,003,0,540,152-12도,-,260,001,002,-,-,-,001,105,82-0000004082,,-,4082,10200,-,N,-,-,190993.031820094,541337.185270079
74,-,신사동고개삼거리(연등),003,712,380,17-23 도,240,240,001,002,-,-,-,002,108,82-0000002777,,2347752    ,2777,10900,-,N,-,-,192067.862004104,555500.367186286
76,-,기독신학교,001,0,380,55-51대,240,240,001,002,-,-,-,002,108,82-0000001736,,2348812    ,1736,10900,-,N,-,-,192081.698998081,555817.830683231
77,-,역촌초교후문입구,003,37,380,21-56대,240,240,001,002,-,-,-,001,108,82-0000002548,,2358723    ,2548,10800,-,N,-,-,192567.281690639,555877.685383369
79,-,역말사거리(연등)2,003,244,380,8-3학,240,240,001,002,-,-,-,001,108,82-0000002549,,2359631    ,2549,10800,-,N,-,-,192518.06086973,556432.19624056
80,-,응암역서측,001,789,380,83-67대,240,240,001,002,-,-,-,001,108,82-0000001170,,2357544    ,1170,10800,-,N,-,-,192465.44171492,555482.38434308
81,-,양광교회,001,0,380,15-178도,390,390,001,002,-,-,-,001,108,82-0000003479,,-,3479,10600,-,N,-,-,193704.100365928,556547.888675843
82,-,해군회관앞,003,0,560,4880도,170,170,001,002,-,-,-,001,105,82-0000001224,,-,1224,13200,-,N,-,-,193098.174471532,544966.381771008
83,-,미아역,003,0,300,194-1도,-,250,001,002,-,-,-,001,107,82-0000004347,,-,4347,10100,-,N,-,-,202312.127745402,558516.173214237
84,-,아리랑고개입구,002,0,290,966-1천,190,190,001,002,-,-,-,001,107,82-0000004176,,-,4176,13300,-,N,-,-,201176.365457493,555988.984940814
85,-,홍은사거리,003,0,410,226-8도,140,140,001,002,-,-,-,001,108,82-0000001641,,-,1641,11800,-,N,-,-,194825.283345999,554664.109749549
86,-,홍연2교,003,0,410,422-6도,140,140,001,002,-,-,-,001,108,82-0000003943,,-,3943,11800,-,N,-,-,193851.983417073,553170.052990312
87,-,홍남교,003,0,410,318-7도,140,140,001,002,-,-,-,001,108,82-0000002778,,-,2778,12000,-,N,-,-,193474.128499824,552919.735106579
88,-,동대문구청,003,0,230,47-1도,150,200,001,002,-,-,-,001,109,82-0000002779,,-,2779,10200,-,N,-,-,203363.321789362,552728.376418257
89,-,동대문중,003,0,230,524-1도,150,200,001,002,-,-,-,001,109,82-0000001225,,-,1225,10500,-,N,-,-,204613.498946503,552647.185739044
90,-,답십리사거리,003,0,230,68-6대,150,200,001,002,-,-,-,001,109,82-0000003261,,-,3261,10500,-,N,-,-,205072.558158584,552596.290059829
91,-,황학사거리,003,0,140,16-26대,110,110,001,002,-,-,-,001,108,82-0000000867,,4340755    ,867,16500,-,N,-,-,202076.239795965,552039.04342429
92,-,한양공고앞,002,0,140,226-4도,110,110,001,002,-,-,-,001,108,82-0000000020,,-,20,16200,-,N,-,-,200972.67307301,551702.842444272
93,-,동곡삼거리,002,0,210,263-6도,-,230,001,002,-,-,-,001,109,82-0000000850,,-,850,10100,-,N,-,-,206755.375498468,551634.117186145
94,-,신촌기차역(연등),001,4794,410,60-11도,140,140,001,002,-,-,-,001,108,82-0000000021,,3208463    ,21,11200,-,N,-,-,194893.08709883,551069.239054978
95,-,한양대앞,003,0,200,20-7도,180,180,001,002,-,-,-,001,109,82-0000003008,,4278833    ,3008,10700,-,N,-,-,203601.37235626,550911.03315352
96,-,홍익대앞,002,0,440,349도,210,210,001,002,-,-,-,002,108,82-0000003387,,-,3387,12000,-,N,-,-,193307.032003001,550373.836546492
97,-,화양사거리,003,0,210,21-53도,-,230,001,002,-,-,-,001,109,82-0000005039,,-,5039,10700,-,N,-,-,205962.280738808,549870.022745001
98,-,대흥역,003,0,440,118-14도,210,210,001,002,-,-,-,001,108,82-0000003819,,-,3819,10800,-,N,-,-,194867.106863958,549821.375672898
99,-,신석초교,003,0,440,445-13도,210,210,001,002,-,-,-,001,108,82-0000001737,,-,1737,11100,-,N,-,-,194519.764301499,549326.319388084
100,-,선유중학교,003,0,560,51-1대,170,170,001,002,-,-,-,001,104,82-0000001226,,2222183    ,1226,12700,-,N,-,-,190752.948270057,548158.708639307
101,-,갤러리아압구정,003,0,680,496 도,280,280,001,002,-,-,-,001,106,82-0000004568,,4271863    ,4568,11000,-,N,-,-,203598.665322078,547595.99421932
102,-,양남사거리,003,0,560,19-1도,170,170,001,002,-,-,-,001,104,82-0000001373,,-,1373,12500,-,N,-,-,190277.993993516,546981.428187643
103,-,도산공원,003,0,680,668-6 도,280,280,001,002,-,-,-,001,106,82-0000003754,,-,3754,10700,-,N,-,-,202990.436399786,546896.36171106
104,-,신정네거리역,003,0,470,889도,350,350,001,002,-,-,-,001,104,82-0000003755,,-,3755,10100,-,N,-,-,186958.497151035,546860.73198773
105,-,여의도치안센터,001,0,560,7-1도,170,170,001,002,-,-,-,001,104,82-0000000979,,-,979,11000,-,N,-,-,194258.746571139,546460.009613489
106,-,여의교북단,004,0,560,5도,170,170,001,002,-,-,-,001,104,82-0000003601,,-,3601,11000,-,N,-,-,193687.694881749,546400.19072789
107,-,대치사거리,003,0,680,1012-51 도,410,410,001,002,-,-,-,001,106,82-0000001227,,-,1227,10600,-,N,-,-,205185.366260987,544849.116558568
108,-,신대방삼거리역,003,0,590,466-61 도,-,220,001,002,-,-,-,001,105,82-0000003944,,-,3944,10800,-,N,-,-,193658.021991764,544473.005009941
109,-,썬프라자,002,1619,560,909-3도,170,170,001,002,-,-,-,001,105,82-0000000545,,-,545,13200,-,N,-,-,191890.753007143,544153.479701877
110,-,한티역,003,0,680,1026-9 도,410,410,001,002,-,-,-,001,106,82-0000000022,,-,22,10600,-,N,-,-,204677.434427885,544093.394049167
111,-,대림우성2차아파트,003,0,560,745-4대,170,170,001,002,-,-,-,001,105,82-0000000023,,2124931    ,23,13300,-,N,-,-,191151.676904109,543936.601629925
112,-,대치역,003,0,680,317-3 도,410,410,001,002,-,-,-,001,106,82-0000001135,,-,1135,10600,-,N,-,-,205590.75787661,543895.41579343
113,-,당곡사거리,003,0,620,1466-4천,290,290,001,002,-,-,-,001,105,82-0000003808,,-,3808,10200,-,N,-,-,193624.150688504,543328.910978141
