row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,116.00,gp_slice_t_lead_152,116,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,117.00,gp_slice_t_lead_153,117,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,117.00,gp_slice_t_lead_154,117,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,118.00,gp_slice_t_lead_155,118,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,119.00,gp_slice_t_lead_156,119,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,120.00,gp_slice_t_lead_157,120,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,120.00,gp_slice_t_lead_158,120,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,121.00,gp_slice_t_lead_159,121,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,122.00,gp_slice_t_lead_160,122,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
observed,t_lead,50.00,bo_r01_001_tl50_dt212_ge40_qr62_tau90,50,212,40,0.62,0.9,342.51,,,,False,Observed BO evaluation.
observed,t_lead,80.00,bo_r01_002_tl80_dt143_ge18_qr17_tau79,80,143,18,0.17,0.79,364.12,,,,False,Observed BO evaluation.
observed,t_lead,56.00,bo_r01_003_tl56_dt74_ge28_qr32_tau74,56,74,28,0.32,0.74,178.20,,,,False,Observed BO evaluation.
observed,t_lead,117.00,bo_r01_004_tl117_dt156_ge35_qr21_tau70,117,156,35,0.21,0.7,184.45,,,,False,Observed BO evaluation.
observed,t_lead,43.00,bo_r01_005_tl43_dt211_ge31_qr66_tau75,43,211,31,0.66,0.75,307.99,,,,False,Observed BO evaluation.
observed,t_lead,77.00,bo_r01_006_tl77_dt210_ge17_qr42_tau85,77,210,17,0.42,0.85,271.90,,,,False,Observed BO evaluation.
observed,t_lead,120.00,bo_r02_001_tl120_dt59_ge19_qr20_tau87,120,59,19,0.2,0.87,188.31,274.86,133.60,416.13,False,Observed BO evaluation.
observed,t_lead,49.00,bo_r02_002_tl49_dt122_ge12_qr53_tau77,49,122,12,0.53,0.77,288.44,274.86,133.60,416.13,False,Observed BO evaluation.
observed,t_lead,88.00,bo_r02_003_tl88_dt70_ge3_qr0_tau77,88,70,3,0.0,0.77,310.63,274.86,133.60,416.13,False,Observed BO evaluation.
observed,t_lead,73.00,bo_r02_004_tl73_dt1_ge22_qr10_tau87,73,1,22,0.1,0.87,254.25,274.86,133.60,416.13,False,Observed BO evaluation.
