row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,69.00,gp_slice_t_lead_099,69,212,40,0.62,0.9,,65.31,65.24,65.38,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,70.00,gp_slice_t_lead_100,70,212,40,0.62,0.9,,65.30,65.23,65.38,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,70.00,gp_slice_t_lead_101,70,212,40,0.62,0.9,,65.30,65.23,65.38,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,71.00,gp_slice_t_lead_102,71,212,40,0.62,0.9,,65.30,65.23,65.37,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,72.00,gp_slice_t_lead_103,72,212,40,0.62,0.9,,65.29,65.22,65.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,73.00,gp_slice_t_lead_104,73,212,40,0.62,0.9,,65.29,65.22,65.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,73.00,gp_slice_t_lead_105,73,212,40,0.62,0.9,,65.29,65.22,65.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,74.00,gp_slice_t_lead_106,74,212,40,0.62,0.9,,65.28,65.21,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,75.00,gp_slice_t_lead_107,75,212,40,0.62,0.9,,65.28,65.21,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,75.00,gp_slice_t_lead_108,75,212,40,0.62,0.9,,65.28,65.21,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,76.00,gp_slice_t_lead_109,76,212,40,0.62,0.9,,65.28,65.20,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,77.00,gp_slice_t_lead_110,77,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,77.00,gp_slice_t_lead_111,77,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,78.00,gp_slice_t_lead_112,78,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,79.00,gp_slice_t_lead_113,79,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,80.00,gp_slice_t_lead_114,80,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,80.00,gp_slice_t_lead_115,80,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,81.00,gp_slice_t_lead_116,81,212,40,0.62,0.9,,65.27,65.19,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,82.00,gp_slice_t_lead_117,82,212,40,0.62,0.9,,65.26,65.19,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,82.00,gp_slice_t_lead_118,82,212,40,0.62,0.9,,65.26,65.19,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,83.00,gp_slice_t_lead_119,83,212,40,0.62,0.9,,65.26,65.19,65.33,False,GP estimate only; objective was not re-evaluated on this slice.
